SAFE output
B2BP02-35	 -19.854	 -3.69802	 -33.5
B2BP02-36	 -19.854	 -3.69802	 -34.5
B2BP02-37	 -19.854	 -3.69802	 -35.5
B2BP02-38	 -19.854	 -3.69802	 -36.5
B2BP02-39	 -19.854	 -3.69802	 -37.5
B2BP02-40	 -19.854	 -3.69802	 -38.5
B2BP03-10	 -11.9717	 6.08154	 -8.5
B2BP03-11	 -11.9717	 6.08154	 -9.5
B2BP03-12	 -11.9717	 6.08154	 -10.5
B2BP03-13	 -11.9717	 6.08154	 -11.5
B2BP03-14	 -11.9717	 6.08154	 -12.5
B2BP03-15	 -11.9717	 6.08154	 -13.5
B2BP03-16	 -11.9717	 6.08154	 -14.5
B2BP03-17	 -11.9717	 6.08154	 -15.5
B2BP03-18	 -11.9717	 6.08154	 -16.5
B2BP03-19	 -11.9717	 6.08154	 -17.5
B2BP03-20	 -11.9717	 6.08154	 -18.5
B2BP03-21	 -11.9717	 6.08154	 -19.5
B2BP03-22	 -11.9717	 6.08154	 -20.5
B2BP03-23	 -11.9717	 6.08154	 -21.5
B2BP03-24	 -11.9717	 6.08154	 -22.5
B2BP03-25	 -11.9717	 6.08154	 -23.5
B2BP03-26	 -11.9717	 6.08154	 -24.5
B2BP03-27	 -11.9717	 6.08154	 -25.5
B2BP03-28	 -11.9717	 6.08154	 -26.5
B2BP03-29	 -11.9717	 6.08154	 -27.5
B2BP03-30	 -11.9717	 6.08154	 -28.5
B2BP03-31	 -11.9717	 6.08154	 -29.5
B2BP03-32	 -11.9717	 6.08154	 -30.5
B2BP03-33	 -11.9717	 6.08154	 -31.5
B2BP03-34	 -11.9717	 6.08154	 -32.5
B2BP03-35	 -11.9717	 6.08154	 -33.5
B2BP03-36	 -11.9717	 6.08154	 -34.5
B2BP03-37	 -11.9717	 6.08154	 -35.5
B2BP03-38	 -11.9717	 6.08154	 -36.5
B2BP03-39	 -11.9717	 6.08154	 -37.5
B2BP04-10	 -11.8845	 -4.39592	 -8.5
B2BP04-11	 -11.8845	 -4.39592	 -9.5
B2BP04-12	 -11.8845	 -4.39592	 -10.5
B2BP04-13	 -11.8845	 -4.39592	 -11.5
B2BP04-14	 -11.8845	 -4.39592	 -12.5
B2BP04-15	 -11.8845	 -4.39592	 -13.5
B2BP04-16	 -11.8845	 -4.39592	 -14.5
B2BP04-17	 -11.8845	 -4.39592	 -15.5
B2BP04-18	 -11.8845	 -4.39592	 -16.5
B2BP04-19	 -11.8845	 -4.39592	 -17.5
